tweets,labels
"A question for our legal eagles..
The US legal system provides for a Board of Judicial Conduct which is empowered to investigate into complaints against judicial officers and provides for sanctions if necessary 
Just for information…do we have an equivalent in India?",peace_justice_and_strong_institutions
"A very sorry state of India's legal system. A young life lost due to the ignorance of the system. Repeated complaints yet no support.
#vineetbagaria #rip #Dibrugarh @AmitShah https://t.co/HXvOY9bfQ3",peace_justice_and_strong_institutions
A very sorry state of India's legal system. A young life lost due to the ignorance of the system. Repeated complaints yet no support. #vineetbagaria #rip #dibrugarh @AmitShah https://t.co/l7f66yLTK9,peace_justice_and_strong_institutions
@ManMundra Revamping legal system/courts&amp;Mi Lords wont work in India until #Hindu mindset undergoes drastic change.See what SC judges did to @NupurSharmaBJP 's petition for clubbing together all scattered complaints against her to a single court. It suo moto charged her without any evidence,peace_justice_and_strong_institutions
@ladyofequality @Vinaykhare2000 @PASChildAbuse @DeepikaBhardwaj @swarup1972 @_FamilyMan_berl @AshwiniUpadhyay @Lawyer_Kalpana @dipali_adv @VirenderBaisoy1 @Adv_pcsharma @ShoneeKapoor @roopenshu @Keyadas63 @NCWIndia @DCWDelhi @MNageswarRaoIPS @KirenRijiju @Shehzad_Ind @TejinderjitK @Ajay_Kumar5 @Naveen_MRA @bawa_nandi @VijayDe58778609 @MajorPoonia @CriticsUnbiased @narendramodi @PiyushGoyal @AmitShah @HardeepSPuri @smritiirani @Tejasvi_Surya @ianuragthakur @PiyushGoyalOffc @myogioffice @myogiadityanath @grahakjago @GSBorikar @khot_iqbal @AFT_NGO @YousufS09560166 @tatatrusts @DoJ_India @pib_law @DG_PIB @mkatju @nsitharaman @nsitharamanoffc @AKDikshit7 @ashwani_dube Are companies being forced legally to take false complaints of spouses against male employees by legal system and remove them from projects. Why companies who publicize best HR practices get best employee awards silent  When they need to rectify damage to career. https://t.co/D4WLcPAlJT,peace_justice_and_strong_institutions
"@ladyofequality @Vinaykhare2000 @PASChildAbuse @DeepikaBhardwaj @swarup1972 @_FamilyMan_berl @AshwiniUpadhyay @Lawyer_Kalpana @dipali_adv @VirenderBaisoy1 @Adv_pcsharma @ShoneeKapoor @roopenshu @Keyadas63 @NCWIndia @DCWDelhi @MNageswarRaoIPS @KirenRijiju @Shehzad_Ind @TejinderjitK @Ajay_Kumar5 @Naveen_MRA @bawa_nandi @VijayDe58778609 @MajorPoonia @CriticsUnbiased @narendramodi @PiyushGoyal @AmitShah @HardeepSPuri @smritiirani @Tejasvi_Surya @ianuragthakur @PiyushGoyalOffc @myogioffice @myogiadityanath @grahakjago @GSBorikar @khot_iqbal @AFT_NGO @YousufS09560166 @tatatrusts @DoJ_India @pib_law @DG_PIB @mkatju @nsitharaman @nsitharamanoffc @AKDikshit7 @ashwani_dube Well every one is blaming others for the mess companies blame legal system,legal system - legislature, legislature - judiciary. But all combine play their role in destroying helpless Indian man. Why cannot companies,judiciary stop  taking false complaints. https://t.co/rmz79ZsZad",peace_justice_and_strong_institutions
"Mockery of Indian Legal Sytem..Even God Can Not Save India...No wonder 1000s and 1000s of rape victims do not lodge complaints to police..
They know ... they will further suffer at highly porous legal system https://t.co/jyiGaHYn0M",peace_justice_and_strong_institutions
"Such immature laws are the main reason for a failed judicial system as it is in India.
For each legal system must have a probe mechanism to weed out false complaints.",peace_justice_and_strong_institutions
@cwc_warehouse @fooddeptgoi @PMOIndia @Secretary_DFPD @PIBConsumerFood @FCI_India @PiyushGoyal Scores of serious complaints of corruption and connivance made against both of them not even enquired by @CVCIndia but they have been appointed as Election Commissioner A&amp;N Is and Member @WDRA6 respectively by @DoPTGoI and @PMOIndia @Secretary_DFPD @fooddeptgoi @WDRA_MukeshJain https://t.co/taipCs23UZ,peace_justice_and_strong_institutions
"Are we big ticket corruption free? Yes says govt. No say analyst. If we don't look into complaints and investigate them then all is changa. Corruption has gone systematic and florishing ever before, only difference it is not being allowed to come out in public domain? New India?",peace_justice_and_strong_institutions
"For Complaints of Corruption, Bribery, Rape, Sexual Harassment in India Email Id gopinathsingaravelu0@gmail.com - Gopinath Singaravelu, Salem, Tamil Nadu, India.",peace_justice_and_strong_institutions
"On Nov3, PM Modi launched a new Complaint Mgmt. System portal of @CVCIndia that is envisioned to provide end-to-end information to citizens through regular updates on status of their complaints.Themed  'Corruption Free India For A Developed Nation', ongoing VAW 2022 ends on Nov.6",peace_justice_and_strong_institutions
"Modi warns against ‘glorifying the guilty’ — glimpses from launch of corruption complaints portal

ThePrint National Photo Editor Praveen Jain @PraveenJain2622 brings you pictures of the launch event

https://t.co/zgfzhR8Spz",peace_justice_and_strong_institutions
@PMOIndia Complaints karte karte thak gaya kahi sunwai nahi hoti hai corruption ke khilaf par PMO india ke tweeter handle se yeh kya bakwaj sunneko mil rahi hai bas karo yar fake khabar felana 🙏,peace_justice_and_strong_institutions
@PTI_News is this practically possible in this country. Even our #NarendraModi ji had tried level best but no action has been taken against actual offenders. We had raised several complaints but nothing has been done. The whole system in #india is in grip of #Corruption,peace_justice_and_strong_institutions
"For Complaints of Corruption, Bribery, Rape, Sexual Harassment in India Email Id sent to gopinathsingaravelu0@gmail.com - Gopinath Singaravelu, Salem, Tamil Nadu, India.",peace_justice_and_strong_institutions
"For Complaints of Corruption, Bribery, Rape, Sexual Harassment in India Email Id gopinathsingaravelu0@gmail.com - Gopinath Singaravelu, Salem, Tamil Nadu, India.",peace_justice_and_strong_institutions
"Any corruption complaints in India please send to my Mail Id.  gopinathsingaravelu0@gmail.com - Gopinath Singaravelu, Salem, Tamil Nadu",peace_justice_and_strong_institutions
"#PF_Scam: #JetAirways #Pilots 
“It is the Vigilance Awareness Week for #EPFO, which is celebrating its 70th foundation day on Tuesday with a moto ‘#Corruption free India for a developed Nation’. But, IRONICALLY, the officials r not taking any action on our series of complaints.” https://t.co/5Gojq1lZ5L",peace_justice_and_strong_institutions
"Many time i am   received the threaten msg to my what's app and social media platforms , many  complaints given by me still no actions  @tnpoliceoffl
@NIA_India @CrimeMadurai @BJP4India
Selected threaten to nationalism ..must the traitor s should arrested . https://t.co/pMZacNN2lN",peace_justice_and_strong_institutions
"@veenavenugopal Im middle class &amp; u shud see sm of our drawing room discussions to judge our complaints. We vote on Pak, Tukre tukre gang &amp; never health care, edu or jobs. Even our nationalism is a shield we use for hate against poor but come budget we become the most exploited class in India",peace_justice_and_strong_institutions
Complaints Filed Against Comedian Vir Das for 'Defaming India's Image' in the US. Das was sued after a performance at the Kennedy Center. Criticism of the Modi ruling regime = Anti-Nationalism in India. https://t.co/lCHikCeRRj,peace_justice_and_strong_institutions
Complaints about China’s ‘rising nationalism’ are hollow if we ignore the rise of Hindutva (Hindu nationalism) in India #insiders,peace_justice_and_strong_institutions
"“In India at least, the drug approval process might as well not happen, considering the extent to which it is shrouded in secrecy, even as corporate leaders use high-handed tactics and even arguments of nationalism to shutdown complaints of malpractice and wrongdoing.” https://t.co/d1HMWIF82M",peace_justice_and_strong_institutions
"Seeing the women unsafe in churches in India hasgtag.  As suspected it is being used to discredit Christians.  

The silence of women in minority groups comes from knowing that our complaints will be weaponised against our community. This isnt about justice, but nationalism.",peace_justice_and_strong_institutions
"Ordinary minds protest and complain. A little better become journalists and report these complaints. Better minds look 4 solution. Sadly India is full of egoists who want to stand their ground n never find a consensual soln.Ego in the name of nationalism,religion, secularism etc.",peace_justice_and_strong_institutions
"@Ambreenzaidi Ordinary minds protest and complain. A little better become journalists and report these complaints. Better minds look 4 solution. Sadly India is full of egoists who want to stand their ground n never find a consensual soln.Ego in the name of nationalism,religion, secularism etc.",peace_justice_and_strong_institutions
"Aftr a few emails,inapp complaints &amp; this tweet,I realised that @PrimeVideoIN @amazonIN has selfcensored or was compelled 2 #censor @MadamSecretary #MadamSecretary S5E1 #EPluribusUnum bcoz of it's powerful message of #Nationalism vs #Patriotism featuring #India #CensorshipInIndia https://t.co/KQlKJAbeQN",peace_justice_and_strong_institutions
The #IndiaElections2019 portends the #USElections2020 but I wonder if anyone will listen to the signs? #India is showing an even more successful rise of Nationalism despite social media and people’s complaints about the unfairness that is Modi.... #ItsNotAPredictionItsASpoiler,peace_justice_and_strong_institutions
"@FeignShourie What message you are trying to India except MODIJI bashing. Entire India including oppn sick of four idiots in this country. Bloody no nationalism. Bloody big disgrace. U know everything that all ur complaints are fake and untrue. Instead of working against the nation, better DIE",peace_justice_and_strong_institutions
@drshamamohd India is a vibrant democracy and there is the ELECTION COMMISSION for such grievances. Go file your complaints there instead of ranting here on Twitter 😂,peace_justice_and_strong_institutions
"Someone on the ballot is also incharge of handling complaints about election issues? That would be true आत्मनिर्भरता!

If this is the definition of democracy, no wonder experts from this land are forever talking about India not being democratic. https://t.co/la0L5W3wpR",peace_justice_and_strong_institutions
@dawn_com Same Imran khan was advising world about kashmir issue to world and blamed india govt . Now he will realize in India every citizens has right protest against govt or anybody and can file complaints against anybody .India is greatest democracy on world.,peace_justice_and_strong_institutions
"@AJEnglish Minority.
Very funny.
It's second majority in India and second major muslim population after Indonesia.
Minorities in India never complaints, exept muslims and the Muslim world, where no-one has the word like democracy.
Once again ha ha ha for Al-Jazeera hypocrisy.",peace_justice_and_strong_institutions
"ongoing horrendous experience at these statutory n govt bodies namely : @India_NHRC , @CVCIndia , 
( @TRAI - @DoT_India) combine , I hv vehemently escalated my complaints n concerns eventually to @rashtrapatibhvn while tagging it to prominent custodians of democracy vide ,contd.3",peace_justice_and_strong_institutions
"Lol. Sikhs, Parsis, Jains, Jews, Buddhists, Hindus and Christians live in India w/o major complaints but the second largest majority is feeling marginalised therefore India's democracy is in question.
Logic. https://t.co/XR9Qz4gU24",peace_justice_and_strong_institutions
"India's judicial system is in such a poor state that it encourages those who incite communal seditions &amp; do not encourage any complaints on them.

@zoo_bear is so lucky to be in India &amp; Indian democracy is well written for such crooks. 

#SupremeBiasedCourtOfIndia 

@OpIndia_com",peace_justice_and_strong_institutions
